Sale Date,Client Name,Address,City,State,Zip,Email,Sales Amount,Product Type,Status,Lead Source,Sales Person,Commission Pct.,Notes,Commission Amount,Sale Month
4/22/25,Jackson Cossar,2722 Riverside Park,Columbia,SC,29220,jcossarl6@topsy.com,"$9,751",Airstream Deluze A4,Delivered,Inbound Call,Jim Halpert,10.00%,,$975.10,Apr 2025
4/23/25,Skipton O'Hoey,4 Muir Crossing,Dallas,TX,75231,sohoey4d@netvibes.com,"$8,407",Airstream Deluze A4,Delivered,Client Referral,Phyllis Vance,10.00%,,$840.70,Apr 2025
4/23/25,Elmore Millea,96 Nevada Drive,Los Angeles,CA,90005,emilleagn@ocn.ne.jp,"$3,945",HQ 28lb bond,Delivered,Yellow Pages,Phyllis Vance,10.00%,,$394.50,Apr 2025
4/23/25,Dionne Odcroft,822 Hanover Court,Dallas,TX,75231,dodcroftpu@nymag.com,"$1,426",20lb letter stock,Delivered,Cold Call,Dwight Schrute,10.00%,,$142.60,Apr 2025
4/24/25,Michelle Darragon,3 Green Ridge Crossing,Winter Haven,FL,33884,mdarragon60@auda.org.au,"$4,797",Airstream Deluze A4,Delivered,Client Referral,Jim Halpert,10.00%,,$479.70,Apr 2025
4/24/25,Danice Ziehm,85025 Memorial Hill,New York City,NY,10014,dziehm6r@accuweather.com,"$7,975",38lb bond,Delivered,Client Referral,Danny Cordray,10.00%,,$797.50,Apr 2025
4/24/25,Teddie Eltringham,36558 Grayhawk Way,Detroit,MI,48232,teltringhambz@zdnet.com,"$9,425",38lb bond,Delivered,Cold Call,Karen Filippelli,10.00%,,$942.50,Apr 2025
4/24/25,Jennilee Dowse,70 Dwight Park,Henderson,NV,89012,jdowseio@pen.io,"$7,404",38lb bond,Delivered,Cold Call,Phyllis Vance,10.00%,,$740.40,Apr 2025
4/24/25,Perl Vogt,152 Barnett Circle,Houston,TX,77060,pvogtnl@businesswire.com,"$4,710",38lb bond,Delivered,Cold Call,Andy Bernard,10.00%,,$471.00,Apr 2025
4/25/25,Gardiner Olivello,27571 Carpenter Court,Arlington,TX,76004,golivellokp@stanford.edu,"$7,470",20lb letter stock,Delivered,Cold Call,Karen Filippelli,10.00%,,$747.00,Apr 2025
4/26/25,Orelee Guirard,67838 North Junction,Grand Rapids,MI,49544,oguirard3x@techcrunch.com,"$9,841",38lb bond,Delivered,Purchased Leads,Dwight Schrute,10.00%,,$984.10,Apr 2025
4/26/25,Dorine Behan,20893 Rutledge Center,Vienna,VA,22184,dbehanl8@joomla.org,"$1,795",Airstream Deluze A4,Delivered,Inbound Call,Pam Halpert,10.00%,,$179.50,Apr 2025
4/26/25,Ellene Rathke,60993 Esch Park,Norfolk,VA,23520,erathkemy@usda.gov,"$8,886",Airstream Deluze A4,Delivered,Cold Call,Jim Halpert,10.00%,,$888.60,Apr 2025
4/26/25,Cinnamon Creeboe,5 Alpine Street,Monroe,LA,71208,ccreeboer4@oakley.com,"$4,549",Airstream Deluze A4,Delivered,Ryan's Website,Pam Halpert,10.00%,,$454.90,Apr 2025
4/27/25,Brendan Biasi,3957 Starling Alley,San Antonio,TX,78285,bbiasib@deviantart.com,"$8,048",38lb bond,Delivered,Client Referral,Andy Bernard,10.00%,,$804.80,Apr 2025
4/27/25,Filip Jarrelt,1 Arrowood Court,New Orleans,LA,70174,fjarrelt9a@sun.com,"$8,123",38lb bond,Delivered,Client Referral,Danny Cordray,10.00%,,$812.30,Apr 2025
4/27/25,Cleon Jorissen,8 Express Crossing,Fort Wayne,IN,46814,cjorissenen@friendfeed.com,"$6,270",65lb cover stock,Delivered,Yellow Pages,Dwight Schrute,10.00%,,$627.00,Apr 2025
4/27/25,Leeanne Lesper,65944 Pepper Wood Trail,Wilmington,NC,28410,llesperqp@amazon.com,"$2,501",Airstream Deluze A4,Delivered,Client Referral,Jim Halpert,10.00%,,$250.10,Apr 2025
4/28/25,Babita Jaxon,2533 Melby Lane,Whittier,CA,90605,bjaxon5l@google.es,"$3,366",38lb bond,Delivered,Client Referral,Dwight Schrute,10.00%,,$336.60,Apr 2025
4/28/25,Marrissa Ilyin,05062 Mariners Cove Road,Memphis,TN,38143,milyin5w@cnn.com,"$1,970",38lb bond,Delivered,Ryan's Website,Dwight Schrute,10.00%,,$197.00,Apr 2025
4/28/25,Olympia Calderhead,05 Forest Run Center,Dallas,TX,75367,ocalderheadc3@indiatimes.com,"$3,771",Premium Copy Paper,Delivered,Cold Call,Dwight Schrute,10.00%,,$377.10,Apr 2025
4/28/25,Curtis Titterrell,89 Michigan Street,Washington,DC,20220,ctitterrellk4@cmu.edu,"$4,889",38lb bond,Delivered,Ryan's Website,Jim Halpert,10.00%,,$488.90,Apr 2025
4/29/25,Jenni Jakaway,73671 Ludington Place,Lancaster,PA,17605,jjakaway5v@domainmarket.com,"$1,352",Airstream Deluze A4,Delivered,Cold Call,Pam Halpert,10.00%,,$135.20,Apr 2025
4/29/25,Hilary Trustrie,3 Sugar Drive,Orlando,FL,32813,htrustriecx@icio.us,"$1,569",38lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$156.90,Apr 2025
4/29/25,Alexandros Kopke,023 Erie Plaza,Pasadena,TX,77505,akopker2@cdc.gov,"$2,156",38lb bond,Delivered,Cold Call,Andy Bernard,10.00%,,$215.60,Apr 2025
4/30/25,Robinet Algie,182 Raven Terrace,Topeka,KS,66629,ralgienb@slate.com,"$6,668",Airstream Deluze A4,Delivered,Yellow Pages,Pam Halpert,10.00%,,$666.80,Apr 2025
4/30/25,Denver Dewes,66490 Coleman Hill,Lexington,KY,40510,ddewesqh@weibo.com,"$6,273",20lb letter stock,Delivered,Inbound Call,Danny Cordray,10.00%,,$627.30,Apr 2025
5/1/25,Milty Perrington,7 Banding Drive,Louisville,KY,40220,mperringtonn1@google.com,"$2,118",65lb cover stock,Delivered,Client Referral,Dwight Schrute,10.00%,,$211.80,May 2025
5/2/25,Adriano Schoales,781 Manley Junction,Fresno,CA,93704,aschoales2y@usgs.gov,"$2,348",Ultra-White Cardstock,Delivered,Client Referral,Dwight Schrute,10.00%,,$234.80,May 2025
5/2/25,Drucie Haydn,38111 Porter Center,Providence,RI,2912,dhaydn7f@icio.us,"$8,386",20lb letter stock,Delivered,Client Referral,Jim Halpert,10.00%,,$838.60,May 2025
5/2/25,Bab Burniston,38853 Coolidge Lane,Lakewood,WA,98498,bburnistond3@nhs.uk,"$5,991",38lb bond,Delivered,Cold Call,Danny Cordray,10.00%,,$599.10,May 2025
5/4/25,Ilene Everal,54311 Twin Pines Plaza,Charlotte,NC,28225,ieveralgc@mapy.cz,"$8,198",Ultra-White Cardstock,Delivered,Cold Call,Dwight Schrute,10.00%,,$819.80,May 2025
5/4/25,Tiffy Robley,2353 Duke Avenue,Phoenix,AZ,85077,trobleyji@wikimedia.org,"$2,261",38lb bond,Delivered,Cold Call,Pam Halpert,10.00%,,$226.10,May 2025
5/4/25,Jennica Jeannin,592 Brickson Park Road,Akron,OH,44393,jjeanninlw@sciencedirect.com,"$3,024",Sticky Quips,Delivered,Client Referral,Phyllis Vance,10.00%,,$302.40,May 2025
5/4/25,Bethany Karpol,6 Stang Crossing,Los Angeles,CA,90076,bkarpolop@alibaba.com,"$6,443",Ultra-White Cardstock,Delivered,Cold Call,Jim Halpert,10.00%,,$644.30,May 2025
5/5/25,Lenore Kidgell,71 Stuart Point,Shawnee Mission,KS,66210,lkidgellec@vimeo.com,"$8,992",Ultra-White Cardstock,Delivered,Inbound Call,Phyllis Vance,10.00%,,$899.20,May 2025
5/5/25,Loren Verrillo,075 Ridge Oak Circle,Carol Stream,IL,60351,lverrilloow@jiathis.com,"$8,898",Ultra-White Cardstock,Delivered,Inbound Call,Jim Halpert,10.00%,,$889.80,May 2025
5/6/25,Darda Kensington,7 Sachtjen Place,Tucson,AZ,85705,dkensington9q@gmpg.org,"$5,440",38lb bond,Delivered,Purchased Leads,Jim Halpert,10.00%,,$544.00,May 2025
5/6/25,Selig Decent,375 Cambridge Place,Newton,MA,2458,sdecentb3@multiply.com,"$6,453",HQ 28lb bond,Delivered,Ryan's Website,Karen Filippelli,10.00%,,$645.30,May 2025
5/6/25,Sebastiano Seabrook,688 Londonderry Crossing,Olympia,WA,98506,sseabrookbf@mtv.com,"$4,510",38lb bond,Delivered,Client Referral,Dwight Schrute,10.00%,,$451.00,May 2025
5/6/25,Chan Chicchelli,17727 Redwing Lane,Pittsburgh,PA,15205,cchicchellij0@skyrock.com,"$4,241",65lb cover stock,Delivered,Client Referral,Stanley Hudson,10.00%,,$424.10,May 2025
5/8/25,Charley Sherred,0 Del Mar Lane,Sioux Falls,SD,57188,csherredl9@apple.com,"$4,458",65lb cover stock,Delivered,Cold Call,Andy Bernard,10.00%,,$445.80,May 2025
5/8/25,Lottie Pedrocco,372 Trailsway Way,Indianapolis,IN,46231,lpedroccoo1@ucla.edu,"$9,074",Airstream Deluze A4,Delivered,Yellow Pages,Jim Halpert,10.00%,,$907.40,May 2025
5/8/25,Agretha Luetchford,054 Warrior Hill,Montpelier,VT,5609,aluetchfordrc@bloglines.com,"$7,433",Ultra-White Cardstock,Delivered,Cold Call,Pam Halpert,10.00%,,$743.30,May 2025
5/9/25,Delmor Mecchi,418 Di Loreto Road,Portland,OR,97240,dmecchiag@printfriendly.com,"$2,151",20lb letter stock,Delivered,Client Referral,Karen Filippelli,10.00%,,$215.10,May 2025
5/9/25,Buddy Orman,29 Green Ridge Hill,Miami,FL,33153,bormanqo@abc.net.au,"$2,466",Sticky Quips,Delivered,Yellow Pages,Dwight Schrute,10.00%,,$246.60,May 2025
5/10/25,Gabrila Thorne,01572 Eastwood Road,Chattanooga,TN,37410,gthornegg@360.cn,"$7,315",20lb letter stock,Delivered,Cold Call,Pam Halpert,10.00%,,$731.50,May 2025
5/11/25,Bert Juster,74307 Merchant Trail,Hartford,CT,6183,bjusterea@themeforest.net,"$8,622",20lb letter stock,Delivered,Yellow Pages,Andy Bernard,10.00%,,$862.20,May 2025
5/12/25,Jacquetta Hannah,95191 Westridge Hill,Tacoma,WA,98405,jhannah9h@google.ca,"$6,947",HQ 28lb bond,Delivered,Cold Call,Pam Halpert,10.00%,,$694.70,May 2025
5/12/25,Catherin Hayller,1077 Browning Circle,Beaumont,TX,77705,chayllerjk@hc360.com,"$4,715",20lb letter stock,Delivered,Cold Call,Pam Halpert,10.00%,,$471.50,May 2025
5/13/25,Drusy Boddis,6 Crowley Way,Dallas,TX,75205,dboddisk6@tuttocitta.it,"$5,479",Airstream Deluze A4,Delivered,Purchased Leads,Andy Bernard,10.00%,,$547.90,May 2025
5/13/25,Hurlee Brigg,50324 High Crossing Pass,Albuquerque,NM,87201,hbriggmt@bigcartel.com,"$6,373",20lb letter stock,Delivered,Cold Call,Karen Filippelli,10.00%,,$637.30,May 2025
5/14/25,Sarajane Boow,5 Butternut Road,Los Angeles,CA,90030,sboow9g@newyorker.com,"$6,980",Sticky Quips,Delivered,Cold Call,Dwight Schrute,10.00%,,$698.00,May 2025
5/14/25,York Ivoshin,95688 Ronald Regan Center,Salem,OR,97312,yivoshini2@spiegel.de,"$7,568",65lb cover stock,Delivered,Purchased Leads,Pam Halpert,10.00%,,$756.80,May 2025
5/15/25,Jasmina Ferreo,0857 Duke Parkway,Charleston,WV,25326,jferreoq@omniture.com,"$3,394",38lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$339.40,May 2025
5/15/25,Stacy Clampin,0648 Reindahl Lane,San Jose,CA,95133,sclampin3a@intel.com,"$4,799",38lb bond,Delivered,Client Referral,Andy Bernard,10.00%,,$479.90,May 2025
5/15/25,Codi Blaskett,1119 Bartillon Park,Pittsburgh,PA,15266,cblaskett4l@webmd.com,"$3,412",Airstream Deluze A4,Delivered,Cold Call,Pam Halpert,10.00%,,$341.20,May 2025
5/15/25,Thea Bony,2 Fallview Parkway,Memphis,TN,38181,tbonygw@nydailynews.com,"$9,790",Airstream Deluze A4,Delivered,Inbound Call,Dwight Schrute,10.00%,,$979.00,May 2025
5/15/25,Nathanial Creyke,0 Morning Parkway,Montgomery,AL,36177,ncreykeph@cargocollective.com,"$2,343",Airstream Deluze A4,Delivered,Yellow Pages,Dwight Schrute,10.00%,,$234.30,May 2025
5/15/25,Tito Cosford,26728 Truax Point,Portland,OR,97201,tcosfordps@linkedin.com,"$6,982",Ultra-White Cardstock,Delivered,Inbound Call,Danny Cordray,10.00%,,$698.20,May 2025
5/16/25,Guntar Yurinov,22602 Ridge Oak Trail,Saint Paul,MN,55123,gyurinovkm@mysql.com,"$7,233",38lb bond,Delivered,Cold Call,Pam Halpert,10.00%,,$723.30,May 2025
5/16/25,Garreth Patry,66653 Green Ridge Alley,Columbus,OH,43284,gpatryrk@liveinternet.ru,"$5,814",Ultra-White Cardstock,Delivered,Client Referral,Pam Halpert,10.00%,,$581.40,May 2025
5/17/25,Gib Crocombe,00577 Melrose Point,Knoxville,TN,37924,gcrocombeb7@sina.com.cn,"$4,493",Ultra-White Cardstock,Delivered,Client Referral,Pam Halpert,10.00%,,$449.30,May 2025
5/17/25,Gino Sjollema,8 Novick Circle,New York City,NY,10019,gsjollemah8@netvibes.com,"$3,696",65lb cover stock,Delivered,Client Referral,Danny Cordray,10.00%,,$369.60,May 2025
5/17/25,Madelaine Renals,6401 Summer Ridge Alley,Virginia Beach,VA,23454,mrenalsp6@liveinternet.ru,"$5,195",20lb letter stock,Delivered,Cold Call,Jim Halpert,10.00%,,$519.50,May 2025
5/17/25,Sharyl Hendrix,86 Manley Terrace,Atlanta,GA,30336,shendrixpa@wix.com,"$7,208",HQ 28lb bond,Delivered,Client Referral,Dwight Schrute,10.00%,,$720.80,May 2025
5/18/25,Evangeline Pech,53568 Independence Center,Memphis,TN,38161,epech2x@chron.com,"$4,323",Ultra-White Cardstock,Delivered,Inbound Call,Pam Halpert,10.00%,,$432.30,May 2025
5/18/25,Kellina Tommasuzzi,20403 Oneill Alley,Duluth,GA,30195,ktommasuzzi5s@oakley.com,"$7,595",38lb bond,Delivered,Client Referral,Dwight Schrute,10.00%,,$759.50,May 2025
5/19/25,Fairlie Petken,320 Banding Pass,Cincinnati,OH,45233,fpetken6j@ihg.com,"$9,207",65lb cover stock,Delivered,Inbound Call,Stanley Hudson,10.00%,,$920.70,May 2025
5/19/25,Elizabeth Blaylock,53 Karstens Trail,Palatine,IL,60078,eblaylockbj@dropbox.com,"$8,622",Airstream Deluze A4,Delivered,Inbound Call,Jim Halpert,10.00%,,$862.20,May 2025
5/19/25,Xerxes Frend,273 6th Trail,Alexandria,VA,22333,xfrendlk@amazon.co.uk,"$6,870",Sticky Quips,Delivered,Client Referral,Pam Halpert,10.00%,,$687.00,May 2025
5/19/25,Waverly Penwright,42 Carey Street,Lancaster,PA,17622,wpenwrightmb@artisteer.com,"$9,886",Ultra-White Cardstock,Delivered,Client Referral,Stanley Hudson,10.00%,,$988.60,May 2025
5/19/25,Oralla Gianolo,24237 Packers Place,Dayton,OH,45414,ogianoloq2@sphinn.com,"$5,106",38lb bond,Delivered,Cold Call,Jim Halpert,10.00%,,$510.60,May 2025
5/20/25,Leroy Paskin,3 Vera Lane,El Paso,TX,88514,lpaskinc6@foxnews.com,"$3,573",20lb letter stock,Delivered,Yellow Pages,Danny Cordray,10.00%,,$357.30,May 2025
5/20/25,Tedd Coogan,00 Kedzie Lane,Tampa,FL,33686,tcooganje@chron.com,"$9,141",38lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$914.10,May 2025
5/21/25,Wendy Rikkard,4735 Dwight Lane,Newark,NJ,7104,wrikkard8l@howstuffworks.com,"$7,282",Ultra-White Cardstock,Delivered,Ryan's Website,Pam Halpert,10.00%,,$728.20,May 2025
5/21/25,Marcus Hellewell,03 Jackson Center,Wilmington,NC,28410,mhellewellfy@abc.net.au,"$3,746",Ultra-White Cardstock,Delivered,Purchased Leads,Stanley Hudson,10.00%,,$374.60,May 2025
5/21/25,Karel Cutriss,2 Monument Park,Pittsburgh,PA,15210,kcutrissid@cocolog-nifty.com,"$9,471",65lb cover stock,Delivered,Client Referral,Pam Halpert,10.00%,,$947.10,May 2025
5/21/25,Chaddie Anker,506 Carpenter Drive,Concord,CA,94522,cankerme@cnet.com,"$1,442",Sticky Quips,Delivered,Cold Call,Dwight Schrute,10.00%,,$144.20,May 2025
5/21/25,Dulcia Danilishin,1 Mandrake Circle,Corpus Christi,TX,78470,ddanilishinoa@friendfeed.com,"$3,759",Airstream Deluze A4,Delivered,Cold Call,Pam Halpert,10.00%,,$375.90,May 2025
5/21/25,Reinhold Wilkie,491 Brentwood Terrace,San Antonio,TX,78220,rwilkieoz@netlog.com,"$7,041",20lb letter stock,Delivered,Yellow Pages,Dwight Schrute,10.00%,,$704.10,May 2025
5/22/25,Lindie Lister,21 Drewry Avenue,Fort Worth,TX,76121,llisterib@nba.com,"$1,696",38lb bond,Delivered,Purchased Leads,Dwight Schrute,10.00%,,$169.60,May 2025
5/23/25,Rodney Haglington,5 Troy Park,Arlington,TX,76011,rhaglington9@paginegialle.it,"$8,892",38lb bond,Delivered,Inbound Call,Dwight Schrute,10.00%,,$889.20,May 2025
5/23/25,Stefania Normanvill,7 Green Ridge Alley,Washington,DC,20508,snormanvill4k@aol.com,"$9,639",HQ 28lb bond,Delivered,Cold Call,Pam Halpert,10.00%,,$963.90,May 2025
5/23/25,Rolph Wraxall,6156 Cody Road,Amarillo,TX,79182,rwraxall7o@abc.net.au,"$2,085",Sticky Quips,Delivered,Inbound Call,Pam Halpert,10.00%,,$208.50,May 2025
5/23/25,Kizzie Batson,603 Gulseth Junction,Montgomery,AL,36114,kbatson9p@digg.com,"$1,951",20lb letter stock,Delivered,Cold Call,Dwight Schrute,10.00%,,$195.10,May 2025
5/23/25,Demeter Winckworth,0 Pennsylvania Place,Kansas City,KS,66112,dwinckworthjl@si.edu,"$7,995",38lb bond,Delivered,Inbound Call,Pam Halpert,10.00%,,$799.50,May 2025
5/23/25,Jephthah Zorzoni,4957 Rowland Circle,Sacramento,CA,94207,jzorzonilf@delicious.com,"$5,648",Sticky Quips,Delivered,Cold Call,Dwight Schrute,10.00%,,$564.80,May 2025
5/23/25,Hurlee Spacie,725 Memorial Park,Anaheim,CA,92805,hspacieq4@wordpress.com,"$6,710",Ultra-White Cardstock,Delivered,Client Referral,Andy Bernard,10.00%,,$671.00,May 2025
5/24/25,Robin Trammel,81048 Grayhawk Way,Orlando,FL,32830,rtrammeleg@clickbank.net,"$8,498",Premium Copy Paper,Delivered,Cold Call,Stanley Hudson,10.00%,,$849.80,May 2025
5/24/25,Reine Zimek,94 Lerdahl Parkway,Arlington,TX,76096,rzimekrq@amazonaws.com,"$9,386",20lb letter stock,Delivered,Cold Call,Jim Halpert,10.00%,,$938.60,May 2025
5/25/25,Blakelee Redd,434 Towne Point,Kansas City,MO,64144,bredd2z@163.com,"$4,566",38lb bond,Delivered,Client Referral,Pam Halpert,10.00%,,$456.60,May 2025
5/25/25,Neile Joincey,524 Vidon Court,El Paso,TX,88558,njoinceyce@yelp.com,"$1,167",65lb cover stock,Delivered,Cold Call,Pam Halpert,10.00%,,$116.70,May 2025
5/26/25,Dore Allright,7 Hoard Drive,Irvine,CA,92717,dallright9e@biglobe.ne.jp,"$2,117",65lb cover stock,Delivered,Cold Call,Pam Halpert,10.00%,,$211.70,May 2025
5/26/25,Luella MacGibbon,1794 Forest Run Way,Washington,DC,20370,lmacgibbonrb@cbslocal.com,"$3,508",38lb bond,Delivered,Client Referral,Pam Halpert,10.00%,,$350.80,May 2025
5/27/25,Normie Falck,4663 Moulton Avenue,Cincinnati,OH,45218,nfalck1q@sourceforge.net,"$1,363",38lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$136.30,May 2025
5/27/25,Nyssa McKilroe,2 Gale Point,Cleveland,OH,44105,nmckilroe6e@cam.ac.uk,"$7,723",65lb cover stock,Delivered,Inbound Call,Karen Filippelli,10.00%,,$772.30,May 2025
5/27/25,Rhea Martinho,14839 Pepper Wood Avenue,New Orleans,LA,70142,rmartinhonh@ucla.edu,"$1,020",20lb letter stock,Delivered,Cold Call,Dwight Schrute,10.00%,,$102.00,May 2025
5/28/25,Mada Bonds,77660 Oak Valley Hill,San Francisco,CA,94169,mbondsz@free.fr,"$7,194",Premium Copy Paper,Delivered,Yellow Pages,Phyllis Vance,10.00%,,$719.40,May 2025
5/28/25,Tyne Franceschi,25447 Lakewood Lane,Dallas,TX,75277,tfranceschi2r@squarespace.com,"$2,746",HQ 28lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$274.60,May 2025
5/28/25,Letta Wiper,9164 Prairieview Drive,Sacramento,CA,94297,lwiper9o@aol.com,"$6,140",HQ 28lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$614.00,May 2025
5/28/25,Conrade Hixson,532 Porter Street,San Diego,CA,92160,chixson9x@un.org,"$3,243",38lb bond,Delivered,Client Referral,Phyllis Vance,10.00%,,$324.30,May 2025
5/28/25,Marice Ferrero,39334 Kedzie Park,Chicago,IL,60697,mferrerodp@google.fr,"$5,450",Airstream Deluze A4,Delivered,Cold Call,Dwight Schrute,10.00%,,$545.00,May 2025
5/29/25,Rudd Corrado,5 Drewry Place,Fresno,CA,93740,rcorrado71@nytimes.com,"$2,984",Sticky Quips,Delivered,Inbound Call,Pam Halpert,10.00%,,$298.40,May 2025
5/29/25,Cilka Fromant,0157 Lyons Drive,Scottsdale,AZ,85271,cfromant8v@independent.co.uk,"$3,620",Airstream Deluze A4,Delivered,Cold Call,Karen Filippelli,10.00%,,$362.00,May 2025
5/29/25,Tremayne Foynes,77 Melvin Plaza,Lees Summit,MO,64082,tfoynesch@w3.org,"$9,158",38lb bond,Delivered,Client Referral,Stanley Hudson,10.00%,,$915.80,May 2025
5/29/25,Zandra Raistrick,904 Utah Crossing,San Antonio,TX,78278,zraistrickfd@people.com.cn,"$1,054",HQ 28lb bond,Delivered,Purchased Leads,Dwight Schrute,10.00%,,$105.40,May 2025
5/29/25,Winifield Staggs,99 Bartelt Park,Carol Stream,IL,60351,wstaggsj2@vkontakte.ru,"$2,186",Airstream Deluze A4,Delivered,Inbound Call,Phyllis Vance,10.00%,,$218.60,May 2025
5/29/25,Drusilla Blesdill,45035 Erie Avenue,Fargo,ND,58122,dblesdilln7@comcast.net,"$6,428",Sticky Quips,Delivered,Inbound Call,Dwight Schrute,10.00%,,$642.80,May 2025
5/30/25,Ethelin McKeurtan,77862 Center Hill,Minneapolis,MN,55407,emckeurtanf7@noaa.gov,"$9,492",38lb bond,Delivered,Cold Call,Phyllis Vance,10.00%,,$949.20,May 2025
5/30/25,Owen Cooksey,3 Heath Park,Chattanooga,TN,37405,ocookseym7@gnu.org,"$2,108",65lb cover stock,Delivered,Cold Call,Dwight Schrute,10.00%,,$210.80,May 2025
5/31/25,Kessiah Gunderson,9 Kinsman Street,Chicago,IL,60674,kgundersonby@list-manage.com,"$4,149",Ultra-White Cardstock,Delivered,Yellow Pages,Pam Halpert,10.00%,,$414.90,May 2025
6/1/25,Spencer Newis,25 Pearson Parkway,Birmingham,AL,35242,snewisrf@patch.com,"$8,723",20lb letter stock,Delivered,Purchased Leads,Dwight Schrute,10.00%,,$872.30,Jun 2025
6/2/25,Reina Chant,0871 Oriole Terrace,Las Vegas,NV,89166,rchant2u@fda.gov,"$8,921",20lb letter stock,Delivered,Client Referral,Phyllis Vance,10.00%,,$892.10,Jun 2025
6/2/25,Carey Blasdale,639 Hanover Court,Moreno Valley,CA,92555,cblasdale8e@springer.com,"$3,003",65lb cover stock,Delivered,Cold Call,Stanley Hudson,10.00%,,$300.30,Jun 2025
6/2/25,Gallard Scurry,47 Surrey Court,Galveston,TX,77554,gscurryay@samsung.com,"$8,833",Premium Copy Paper,Delivered,Cold Call,Dwight Schrute,10.00%,,$883.30,Jun 2025
6/2/25,Theressa Madre,94483 Fremont Junction,Dallas,TX,75251,tmadreft@java.com,"$6,835",Premium Copy Paper,Delivered,Cold Call,Dwight Schrute,10.00%,,$683.50,Jun 2025
6/2/25,Bobbee Moulden,29 Luster Crossing,Saint Paul,MN,55108,bmouldenms@blogtalkradio.com,"$8,277",20lb letter stock,Delivered,Cold Call,Danny Cordray,10.00%,,$827.70,Jun 2025
6/3/25,Giorgi Padgett,3738 Clyde Gallagher Pass,San Diego,CA,92165,gpadgettfl@icq.com,"$2,456",Premium Copy Paper,Delivered,Purchased Leads,Pam Halpert,10.00%,,$245.60,Jun 2025
6/3/25,Jolene Drake,9484 Nevada Park,Brooklyn,NY,11236,jdrakegl@xrea.com,"$2,572",20lb letter stock,Delivered,Purchased Leads,Jim Halpert,10.00%,,$257.20,Jun 2025
6/3/25,Papagena Hartil,962 Warner Pass,Norfolk,VA,23514,phartilhr@mac.com,"$8,491",38lb bond,Delivered,Client Referral,Pam Halpert,10.00%,,$849.10,Jun 2025
6/4/25,Yolane Matley,258 Hallows Crossing,Gatesville,TX,76598,ymatley12@wordpress.com,"$6,988",20lb letter stock,Delivered,Ryan's Website,Stanley Hudson,10.00%,,$698.80,Jun 2025
6/4/25,Giffer Boobier,12 Knutson Alley,San Francisco,CA,94110,gboobier5f@yellowpages.com,"$1,338",Ultra-White Cardstock,Delivered,Inbound Call,Dwight Schrute,10.00%,,$133.80,Jun 2025
6/4/25,Kaila Blundan,7341 Kings Road,Reno,NV,89519,kblundan82@mozilla.com,"$4,542",65lb cover stock,Delivered,Client Referral,Pam Halpert,10.00%,,$454.20,Jun 2025
6/4/25,Brod Baike,6 International Point,Buffalo,NY,14205,bbaikege@china.com.cn,"$4,660",38lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$466.00,Jun 2025
6/4/25,Bartlet Piscot,94 Springs Crossing,Bozeman,MT,59771,bpiscotj7@people.com.cn,"$1,201",38lb bond,Delivered,Cold Call,Phyllis Vance,10.00%,,$120.10,Jun 2025
6/4/25,Borg MacAllester,596 Hazelcrest Center,Amarillo,TX,79159,bmacallesterqa@qq.com,"$2,271",65lb cover stock,Delivered,Client Referral,Dwight Schrute,10.00%,,$227.10,Jun 2025
6/5/25,Arlina Gobert,9520 Arkansas Plaza,San Bernardino,CA,92415,agobertpi@dailymail.co.uk,"$5,987",65lb cover stock,Delivered,Cold Call,Dwight Schrute,10.00%,,$598.70,Jun 2025
6/7/25,Yoko Kubec,4430 Surrey Park,Jackson,MS,39296,ykubecgi@google.co.uk,"$6,364",65lb cover stock,Delivered,Inbound Call,Danny Cordray,10.00%,,$636.40,Jun 2025
6/7/25,Kordula Ferrieroi,7 Hoepker Park,Charlotte,NC,28230,kferrieroigs@zimbio.com,"$9,576",Airstream Deluze A4,Delivered,Client Referral,Stanley Hudson,10.00%,,$957.60,Jun 2025
6/7/25,Malorie Kopp,122 Randy Avenue,Albany,NY,12237,mkoppjs@vinaora.com,"$7,212",20lb letter stock,Delivered,Client Referral,Phyllis Vance,10.00%,,$721.20,Jun 2025
6/8/25,Moore Kerfoot,464 Macpherson Street,Fort Smith,AR,72905,mkerfoot5u@godaddy.com,"$7,292",Airstream Deluze A4,Delivered,Ryan's Website,Pam Halpert,10.00%,,$729.20,Jun 2025
6/8/25,Rodina Caron,04 Scott Alley,Peoria,IL,61614,rcaronp1@nbcnews.com,"$5,016",20lb letter stock,Delivered,Inbound Call,Jim Halpert,10.00%,,$501.60,Jun 2025
6/8/25,Jillian Van Zon,8837 Cottonwood Drive,Portland,OR,97201,jvanq5@booking.com,"$2,910",Ultra-White Cardstock,Delivered,Purchased Leads,Jim Halpert,10.00%,,$291.00,Jun 2025
6/9/25,Kasey Woodrow,0377 School Center,Norwalk,CT,6859,kwoodrow5n@about.com,"$8,299",HQ 28lb bond,Delivered,Ryan's Website,Stanley Hudson,10.00%,,$829.90,Jun 2025
